home_team,away_team,tournament,country,neutral,Month
316,298.0,60,316.0,0,4
219,214.0,62,219.0,0,1
47,133.0,62,47.0,0,5
109,191.0,8,109.0,0,0
88,231.0,60,88.0,0,8
91,84.0,62,91.0,0,8
244,289.0,60,16.0,1,3
134,151.0,65,21.0,1,0
193,99.0,115,274.0,1,5
291,233.0,9,291.0,0,3
209,143.0,70,273.0,1,5
309,12.0,62,309.0,0,1
17,99.0,62,17.0,0,9
256,188.0,60,256.0,0,3
283,323.0,62,,0,8
273,198.0,59,142.0,1,5
172,98.0,62,172.0,0,2
88,249.0,21,88.0,0,3
290,98.0,62,290.0,0,0
139,274.0,115,139.0,0,5
151,192.0,14,131.0,1,10
114,318.0,70,110.0,1,6
151,130.0,62,151.0,0,1
83,219.0,38,83.0,0,11
193,113.0,62,193.0,0,3
262,195.0,93,262.0,0,5
324,84.0,8,291.0,1,0
110,114.0,70,110.0,0,6
297,91.0,62,297.0,0,10
206,273.0,62,206.0,0,8
227,222.0,120,300.0,1,5
67,47.0,63,300.0,1,1
45,61.0,60,45.0,0,4
131,232.0,89,131.0,0,0
27,221.0,62,27.0,0,3
188,147.0,62,188.0,0,9
169,284.0,83,169.0,0,7
42,120.0,60,42.0,0,2
8,324.0,60,8.0,0,10
159,75.0,60,159.0,0,5
221,77.0,62,221.0,0,5
64,75.0,9,64.0,0,2
262,310.0,106,97.0,1,7
258,308.0,83,168.0,1,8
84,188.0,9,84.0,0,6
291,159.0,62,291.0,0,5
64,46.0,62,165.0,1,3
303,156.0,60,303.0,0,2
36,167.0,9,36.0,0,5
225,291.0,62,225.0,0,0
193,77.0,62,193.0,0,9
139,321.0,62,139.0,0,8
171,64.0,62,171.0,0,4
261,139.0,60,261.0,0,9
27,98.0,60,27.0,0,8
53,64.0,9,53.0,0,9
225,303.0,60,225.0,0,8
12,217.0,38,59.0,1,5
170,40.0,2,170.0,0,2
283,167.0,24,283.0,0,11
165,291.0,60,165.0,0,4
45,164.0,4,45.0,0,4
138,26.0,116,138.0,0,8
292,19.0,62,292.0,0,5
283,322.0,62,283.0,0,10
118,127.0,62,300.0,1,10
298,131.0,62,298.0,0,2
283,296.0,62,283.0,0,9
321,74.0,62,321.0,0,9
298,84.0,121,298.0,0,2
169,190.0,83,169.0,0,10
193,108.0,62,193.0,0,3
266,222.0,59,225.0,1,11
30,130.0,62,30.0,0,10
309,27.0,60,309.0,0,10
302,217.0,60,302.0,0,2
106,232.0,62,106.0,0,4
59,217.0,62,59.0,0,11
108,193.0,62,108.0,0,10
291,188.0,62,291.0,0,2
156,131.0,60,156.0,0,9
273,99.0,62,273.0,0,7
290,243.0,29,290.0,0,5
291,191.0,8,140.0,1,0
75,109.0,8,93.0,1,0
108,274.0,62,108.0,0,11
206,77.0,91,206.0,0,8
26,150.0,116,129.0,1,5
266,67.0,62,266.0,0,3
80,28.0,60,80.0,0,5
113,247.0,62,113.0,0,3
201,260.0,116,201.0,0,2
270,156.0,60,284.0,1,4
252,120.0,9,252.0,0,9
283,44.0,24,296.0,1,10
138,113.0,62,138.0,0,0
167,4.0,9,167.0,0,9
124,71.0,62,124.0,0,1
306,62.0,62,306.0,0,3
138,155.0,62,138.0,0,1
247,84.0,62,247.0,0,10
64,29.0,62,64.0,0,9
192,144.0,60,192.0,0,6
83,306.0,62,83.0,0,10
283,296.0,24,147.0,1,10
12,62.0,60,12.0,0,8
47,181.0,60,47.0,0,10
155,13.0,116,155.0,0,9
189,36.0,9,189.0,0,9
141,290.0,62,141.0,0,11
188,322.0,62,188.0,0,10
306,83.0,38,12.0,1,6
144,151.0,62,144.0,0,9
273,249.0,60,273.0,0,3
163,138.0,60,163.0,0,2
42,78.0,60,188.0,1,9
306,83.0,62,306.0,0,8
61,155.0,62,61.0,0,10
273,88.0,116,273.0,0,8
324,189.0,9,324.0,0,3
77,98.0,62,77.0,0,8
196,80.0,29,196.0,0,10
249,219.0,62,249.0,0,8
265,324.0,62,265.0,0,3
272,101.0,62,272.0,0,10
211,61.0,62,211.0,0,3
198,256.0,60,198.0,0,9
268,147.0,24,296.0,1,10
270,61.0,62,270.0,0,8
21,208.0,62,225.0,1,11
108,204.0,60,108.0,0,4
181,219.0,62,300.0,1,3
105,53.0,62,105.0,0,2
15,240.0,26,15.0,0,2
27,227.0,60,27.0,0,2
133,200.0,62,133.0,0,1
292,77.0,62,292.0,0,3
247,4.0,62,247.0,0,1
156,271.0,12,225.0,1,11
220,40.0,62,220.0,0,5
219,302.0,60,219.0,0,8
48,8.0,62,269.0,0,11
83,217.0,60,83.0,0,2
232,206.0,62,232.0,0,8
181,214.0,60,181.0,0,1
192,170.0,103,22.0,1,0
175,224.0,62,116.0,1,10
17,274.0,62,17.0,0,7
64,75.0,62,64.0,0,7
219,302.0,62,219.0,0,10
91,95.0,116,91.0,0,5
143,119.0,86,143.0,0,4
46,84.0,8,291.0,1,1
21,144.0,60,21.0,0,3
284,134.0,14,266.0,1,8
46,252.0,62,99.0,1,1
222,302.0,59,225.0,1,10
144,131.0,62,144.0,0,10
290,181.0,62,290.0,0,10
190,258.0,62,190.0,0,5
263,93.0,60,78.0,1,10
62,217.0,60,62.0,0,7
62,217.0,60,62.0,0,9
254,44.0,60,254.0,0,8
240,10.0,62,240.0,0,10
103,171.0,62,103.0,0,8
323,283.0,24,323.0,0,11
29,46.0,60,29.0,0,5
300,303.0,62,300.0,0,8
272,290.0,62,272.0,0,3
27,232.0,62,27.0,0,4
107,113.0,62,107.0,0,7
151,275.0,62,151.0,0,5
129,17.0,62,129.0,0,3
284,170.0,2,284.0,0,5
193,108.0,116,193.0,0,2
322,191.0,62,265.0,1,0
139,138.0,60,139.0,0,10
27,181.0,59,99.0,1,5
258,308.0,83,169.0,1,7
129,183.0,116,129.0,0,2
27,129.0,62,27.0,0,9
290,141.0,62,290.0,0,8
74,17.0,62,74.0,0,2
30,47.0,60,30.0,0,9
233,140.0,62,283.0,1,0
158,198.0,7,158.0,0,8
132,208.0,74,284.0,1,0
152,151.0,60,258.0,1,1
107,231.0,60,107.0,0,8
254,198.0,9,254.0,0,8
87,68.0,32,273.0,1,5
252,120.0,62,252.0,0,4
193,27.0,117,193.0,0,8
2,108.0,60,2.0,0,3
92,109.0,62,,0,8
138,321.0,62,138.0,0,9
97,304.0,62,97.0,0,6
300,67.0,60,300.0,0,9
147,92.0,9,147.0,0,2
147,296.0,62,147.0,0,3
274,74.0,95,99.0,1,4
262,304.0,106,97.0,1,7
221,222.0,116,221.0,0,9
247,252.0,62,247.0,0,4
4,159.0,60,4.0,0,3
193,129.0,62,193.0,0,1
21,2.0,101,21.0,0,0
204,300.0,62,204.0,0,2
284,132.0,2,284.0,0,4
195,16.0,62,195.0,0,7
46,8.0,8,84.0,1,0
221,13.0,116,221.0,0,2
252,105.0,9,252.0,0,5
178,324.0,9,178.0,0,3
291,107.0,62,291.0,0,1
206,98.0,60,206.0,0,3
59,219.0,51,59.0,0,7
142,292.0,62,27.0,1,8
36,189.0,9,36.0,0,3
29,109.0,62,,0,6
45,293.0,60,45.0,0,9
37,12.0,50,37.0,0,0
288,75.0,60,288.0,0,5
193,232.0,62,193.0,0,2
260,273.0,60,260.0,0,9
211,131.0,62,211.0,0,5
37,12.0,50,37.0,0,11
181,290.0,27,124.0,1,11
113,127.0,62,113.0,0,2
77,273.0,91,77.0,0,5
131,1.0,3,131.0,0,6
255,137.0,70,143.0,1,5
37,219.0,38,302.0,1,1
121,198.0,8,140.0,1,0
107,321.0,62,107.0,0,8
274,139.0,62,274.0,0,4
302,37.0,38,306.0,1,6
188,109.0,8,46.0,1,0
88,221.0,62,88.0,0,0
191,171.0,9,191.0,0,10
62,232.0,62,62.0,0,1
233,296.0,24,233.0,0,11
273,108.0,62,273.0,0,3
225,151.0,62,225.0,0,2
98,17.0,116,98.0,0,9
300,273.0,62,300.0,0,0
306,127.0,62,306.0,0,4
256,158.0,60,256.0,0,8
12,214.0,62,12.0,0,4
